iter	Logloss
0	0.6733925359
1	0.6584985326
2	0.6440740797
3	0.6332708245
4	0.6236100878
5	0.6155892077
6	0.6085079925
7	0.6037305658
8	0.5988812382
9	0.5943161921
10	0.5902578598
11	0.5871999669
12	0.5835628638
13	0.5814962567
14	0.5792677633
15	0.5775506375
16	0.5757904729
17	0.5751377795
18	0.5735873077
19	0.5722883254
20	0.5710890676
21	0.5698848006
22	0.5683938233
23	0.5677009974
24	0.5665668925
25	0.5653061898
26	0.5648884423
27	0.5639772329
28	0.5633779613
29	0.5628372778
30	0.5624010695
31	0.561805987
32	0.5613841296
33	0.5605466243
34	0.5599151422
35	0.5596730239
36	0.5592610223
37	0.5589814531
38	0.5585763188
39	0.5582840759
40	0.5577454507
41	0.5576135692
42	0.5573713705
43	0.5570945502
44	0.5568112874
45	0.5565142039
46	0.5563063752
47	0.5561724128
48	0.5558919715
49	0.5554016806
50	0.5551247832
51	0.5550259003
52	0.5546884502
53	0.5544525061
54	0.5542790913
55	0.5541175273
56	0.5540247324
57	0.553647419
58	0.5534201869
59	0.5532670424
60	0.5527892345
61	0.5526933642
62	0.5519159889
63	0.5512713762
64	0.5512293904
65	0.5512217287
66	0.5511519656
67	0.5510743654
68	0.550987814
69	0.5509123153
70	0.550509386
71	0.5503717084
72	0.550178983
73	0.549860508
74	0.5493938195
75	0.5492312944
76	0.548861532
77	0.5487642491
78	0.5485711895
79	0.5484647562
80	0.5484225512
81	0.5482226662
82	0.548075498
83	0.5479647658
84	0.5479144131
85	0.5478259212
86	0.547565558
87	0.5474589336
88	0.5474029226
89	0.5472379231
90	0.5471367643
91	0.547136759
92	0.5470806026
93	0.5469847916
94	0.5469686263
95	0.5468005704
96	0.5466956491
97	0.5464915587
98	0.5463888192
99	0.5459829881
100	0.545784636
101	0.5456211526
102	0.5455420844
103	0.5453541356
104	0.5453437656
105	0.5452301406
106	0.5447567261
107	0.5445823527
108	0.5445821031
109	0.5444441927
110	0.5441323914
111	0.5440287425
112	0.5439099028
113	0.5438941919
114	0.5438143582
115	0.5437682657
116	0.5435871733
117	0.5434889869
118	0.5434288608
119	0.5432610996
120	0.5432610873
121	0.5431668123
122	0.5431188118
123	0.5430615399
124	0.5427660224
125	0.542579768
126	0.5425453913
127	0.5423499884
128	0.5421830692
129	0.5420032135
130	0.5419403387
131	0.5418833572
132	0.5414531571
133	0.541341388
134	0.5406987476
135	0.5406672327
136	0.540595211
137	0.5401773155
138	0.5401230278
139	0.5400284452
140	0.5397367937
141	0.5396020263
142	0.5394602677
143	0.5392754312
144	0.5391973497
145	0.5390915333
146	0.5390151142
147	0.5387293773
148	0.5383125071
149	0.5380399029
150	0.5379195761
151	0.5378219705
152	0.5376426517
153	0.5372908771
154	0.5370912667
155	0.5369970242
156	0.5367665659
157	0.5366483296
158	0.5365264543
159	0.5362721417
160	0.5358109558
161	0.535537174
162	0.535262381
163	0.5351897045
164	0.5351111786
165	0.5350712799
166	0.5350707801
167	0.5349105215
168	0.534783003
169	0.5345475861
170	0.534226991
171	0.5340074252
172	0.5334868856
173	0.5331686707
174	0.5329572982
175	0.5328107075
176	0.5326001199
177	0.5322531733
178	0.531954225
179	0.5317641418
180	0.5315758895
181	0.5311827016
182	0.5309636821
183	0.5309569025
184	0.5308382089
185	0.530455111
186	0.5304530453
187	0.5303112545
188	0.5300947572
189	0.5300817981
190	0.5300544274
191	0.5299554574
192	0.5299380307
193	0.5296619654
194	0.5296610815
195	0.529383487
196	0.5292949414
197	0.5292084536
198	0.5291929535
199	0.5290272767
200	0.5289378514
201	0.5289020642
202	0.5287530493
203	0.5287514239
204	0.5287441725
205	0.5286007938
206	0.5285009481
207	0.5282473778
208	0.528125982
209	0.5279569802
210	0.5275787345
211	0.5273101203
212	0.5271672397
213	0.5270921068
214	0.5267182678
215	0.5266035126
216	0.5266026501
217	0.5264591534
218	0.5264525795
219	0.52624389
220	0.5260231001
221	0.5259671402
222	0.5258592539
223	0.5257819677
224	0.5257792647
225	0.5257208355
226	0.525710027
227	0.5257061005
228	0.5256150254
229	0.5254394081
230	0.5254366701
231	0.5252265462
232	0.5252260627
233	0.5251387904
234	0.5248529053
235	0.5248512489
236	0.52478069
237	0.5246846682
238	0.5245347671
239	0.5244340864
240	0.5243831121
241	0.5242801078
242	0.5241626475
243	0.5239635657
244	0.5238626971
245	0.5236470476
246	0.5235702671
247	0.5235690619
248	0.5235503015
249	0.5234376558
250	0.5232742114
251	0.5230993621
252	0.5230477403
253	0.5229500595
254	0.5229499961
255	0.5227824923
256	0.5227813507
257	0.5227035059
258	0.522515197
259	0.5225139811
260	0.5224296229
261	0.5221750203
262	0.5220492721
263	0.5219299896
264	0.5218452282
265	0.5218451855
266	0.521828256
267	0.5218240378
268	0.5216339353
269	0.5215409385
270	0.5214493866
271	0.5214484546
272	0.5214476839
273	0.5214085066
274	0.5212771342
275	0.5212121396
276	0.5211258952
277	0.5211068118
278	0.5210079444
279	0.5208125825
280	0.520690585
281	0.5206147372
282	0.5205019739
283	0.5204157819
284	0.5204150204
285	0.5203246564
286	0.5201801756
287	0.5200079801
288	0.5199274129
289	0.5199203188
290	0.5199055996
291	0.519762573
292	0.5195567565
293	0.5193421236
294	0.5193414273
295	0.5193184757
296	0.5192718387
297	0.5191584492
298	0.5189235293
299	0.5188325492
300	0.5186280384
301	0.5186275391
302	0.5186130518
303	0.5184747719
304	0.5184717969
