iter	Logloss
0	0.6670827534
1	0.6454886267
2	0.6312577402
3	0.6182289436
4	0.6074441271
5	0.5990797554
6	0.5925816902
7	0.5880656036
8	0.5840684176
9	0.580181372
10	0.5777211267
11	0.5755587764
12	0.5736705998
13	0.5722553513
14	0.5707262498
15	0.5689727086
16	0.5676535841
17	0.565333321
18	0.564293728
19	0.5632050323
20	0.5618583901
21	0.5609091482
22	0.5595515788
23	0.5585595702
24	0.5576536934
25	0.5571673547
26	0.55642722
27	0.555906232
28	0.5554481093
29	0.5546094133
30	0.5540639297
31	0.5535789996
32	0.5530788998
33	0.5527611515
34	0.5520202306
35	0.5517761494
36	0.5514180981
37	0.5511292811
38	0.5508165753
39	0.5505884424
40	0.5501431473
41	0.5490503828
42	0.5488329206
43	0.5481091388
44	0.5477057527
45	0.5474224672
46	0.5473294695
47	0.5471745407
48	0.5469460527
49	0.5467020061
50	0.5465075068
51	0.5464015918
52	0.5463348208
53	0.5462093156
54	0.545606714
55	0.5454694202
56	0.5453810828
57	0.5452439997
58	0.545024923
59	0.5445399761
60	0.5442505598
61	0.5441617235
62	0.5439017824
63	0.5437152357
64	0.543673391
65	0.5435286478
66	0.5433712157
67	0.5432588555
68	0.5429720222
69	0.5426690497
70	0.5425199733
71	0.5424013338
72	0.5421623971
73	0.5418787093
74	0.5415418645
75	0.5413845031
76	0.5412798556
77	0.5410278722
78	0.5407959076
79	0.5403914217
80	0.5402751258
81	0.5401810547
82	0.5396316156
83	0.5390632696
84	0.5387590507
85	0.5384269505
86	0.5383176812
87	0.5381168291
88	0.5377180714
89	0.5376352256
90	0.5374686703
91	0.5368618243
92	0.5366840405
93	0.5365745984
94	0.536349508
95	0.5362642655
96	0.5361349882
97	0.536050594
98	0.5359263102
99	0.5358198182
100	0.535651388
101	0.5351566258
102	0.5350135889
103	0.5347728257
104	0.5346721065
105	0.5344290735
106	0.534247622
107	0.5340324708
108	0.5339030002
109	0.5334928584
110	0.5329600585
111	0.5327297997
112	0.5323894336
113	0.5323190098
114	0.5322167426
115	0.5321339154
116	0.5320071777
117	0.5318958589
118	0.5316231836
119	0.5312443336
120	0.5309842164
121	0.5307536606
122	0.5306780324
123	0.5305484731
124	0.5302635575
125	0.5300173334
126	0.5299965503
127	0.5298752941
128	0.5296278239
129	0.5294828028
130	0.5293119878
131	0.529223459
132	0.5291461357
133	0.528945032
134	0.528738616
135	0.5285010234
136	0.5283308924
137	0.5280074097
138	0.5277211573
139	0.5275464531
140	0.5272493247
141	0.5271029522
142	0.5269923468
143	0.5266766694
144	0.5263284741
145	0.5260944914
146	0.5260228863
147	0.5257629886
148	0.5256292135
149	0.525514029
150	0.5253380049
151	0.5252348294
152	0.5252226431
153	0.5251818213
154	0.5250363417
155	0.5248521
156	0.5246540572
157	0.5245547643
158	0.5242670197
159	0.5241101872
160	0.5239297477
161	0.5236629803
162	0.5235732189
163	0.5234130271
164	0.523255493
165	0.5230669441
166	0.5229487395
167	0.5224910071
168	0.5223569464
169	0.5223423874
170	0.5223370049
171	0.5218184155
172	0.521718332
173	0.5215433953
174	0.521310421
175	0.5210391478
176	0.5210346237
177	0.5208731361
178	0.520765495
179	0.5207338599
180	0.520642487
181	0.5204642088
