iter	Logloss
436	0.1682659742
437	0.1682409593
438	0.1679328534
439	0.1678972993
440	0.1675993161
441	0.1672382831
442	0.1671709574
443	0.1668805431
444	0.1664686784
445	0.1662632597
446	0.1660525683
447	0.1657053628
448	0.1653564914
449	0.1650439261
450	0.1650036539
451	0.1649176792
452	0.1648046832
453	0.1643657188
454	0.1641515185
455	0.1638406113
456	0.1637128078
457	0.1635190331
458	0.1629041434
459	0.162631542
460	0.162290826
461	0.1619264007
462	0.1616357829
463	0.1613278971
464	0.1611352801
465	0.160761128
466	0.1605655917
467	0.1601748515
468	0.1599095293
469	0.1596813613
470	0.1594302199
471	0.159291576
472	0.1590371833
473	0.1588523207
474	0.1586162867
475	0.1584317186
476	0.1582589186
477	0.1579343914
478	0.1576205067
479	0.1574488554
480	0.1574028768
481	0.1571591684
482	0.1569221051
483	0.1567140078
484	0.1564495932
485	0.1562382829
486	0.1560641793
487	0.1557129424
488	0.1555217582
489	0.1551566234
490	0.1548005296
491	0.1544496134
492	0.1540443545
493	0.153745244
494	0.1536867554
495	0.1535446541
496	0.1532452651
497	0.1528730134
498	0.1526080537
499	0.1523329896
