iter	Logloss
0	0.682594726
1	0.6735256656
2	0.6648738112
3	0.6567475906
4	0.6489363934
5	0.642253347
6	0.6354004101
7	0.6297721947
8	0.6246737529
9	0.6199191842
10	0.6156248058
11	0.6119937137
12	0.6083451694
13	0.6045397747
14	0.6010735567
15	0.5978397508
16	0.594569632
17	0.5917425094
18	0.5896385997
19	0.5867495667
20	0.5844990544
21	0.5823954647
22	0.5801461016
23	0.5784055902
24	0.5766747057
25	0.5747770961
26	0.5734643302
27	0.5720152058
28	0.5707227751
29	0.5694213661
30	0.5682972159
31	0.5669989708
32	0.5661875427
33	0.5652195669
34	0.5640933675
35	0.5630156391
36	0.5621304282
37	0.5612112484
38	0.5605333565
39	0.5595089599
40	0.5589255963
41	0.5581055198
42	0.5575291554
43	0.556981408
44	0.5563988482
45	0.5556682976
46	0.5550021809
47	0.5543542844
48	0.5539457411
49	0.5533958399
50	0.5529521317
51	0.5524219525
52	0.5518441066
53	0.5513752094
54	0.5507789281
55	0.5503789652
56	0.5499321417
57	0.5495357978
58	0.5490989743
59	0.5487508196
60	0.5484289862
61	0.5480245771
62	0.5476137875
63	0.5473076981
64	0.5470371529
65	0.5466974984
66	0.5463283246
67	0.5461096169
68	0.5456058807
69	0.5451792118
70	0.5448022121
71	0.544423092
72	0.5439322474
73	0.5430972439
74	0.542729976
75	0.5420823181
76	0.541559083
77	0.5411294276
78	0.5406728832
79	0.5400639386
80	0.539605134
81	0.539405432
82	0.5393115012
83	0.5390118553
84	0.5388543683
85	0.5383456362
86	0.5380835281
87	0.5375885166
88	0.5372397265
89	0.5370062973
90	0.5368828504
91	0.5367228064
92	0.536236634
93	0.5360490374
94	0.5357382743
95	0.5353639835
96	0.535192692
97	0.5349948147
98	0.5348090926
99	0.5345587374
100	0.5343604769
101	0.5341262922
102	0.5339273905
103	0.53351178
104	0.5332570227
105	0.53301081
106	0.5328769782
107	0.532761265
108	0.5324428276
109	0.5321998606
110	0.5320964789
111	0.5318984627
112	0.5316905415
113	0.5313503446
114	0.5311155156
115	0.5308527439
116	0.5306531414
117	0.5304322415
118	0.5303158335
119	0.5300768485
120	0.529952086
121	0.5298302786
122	0.529723771
123	0.5295854717
124	0.5294109472
125	0.5293319779
126	0.529160847
127	0.5290241748
128	0.5289320704
129	0.5288689368
130	0.5286018596
131	0.5283646353
132	0.5281733952
133	0.5280114807
134	0.5278026263
135	0.5276220657
136	0.5275020489
137	0.5272735893
138	0.527138828
139	0.5268939686
140	0.5268068018
141	0.5265694762
142	0.5265121677
143	0.5264045459
144	0.5263080811
145	0.5262534706
146	0.5260590641
147	0.5259198244
148	0.5258248546
149	0.5255340929
150	0.5254523391
151	0.5253866713
152	0.5252824391
153	0.5251976814
154	0.5249615738
155	0.5248539878
156	0.5247769632
157	0.5246380311
158	0.5244382093
159	0.524309237
160	0.5241087834
161	0.5240213384
162	0.5239245575
163	0.523819683
164	0.5236088888
165	0.52344044
166	0.5231868031
167	0.5231071063
168	0.5229649131
169	0.5228853198
170	0.52276981
171	0.5225554967
172	0.522409586
173	0.5221855279
174	0.522029523
175	0.5218735642
176	0.5216571436
177	0.5215634142
178	0.521400172
179	0.5212580024
180	0.5209884523
181	0.5208456293
182	0.5207379444
183	0.520581189
184	0.5204230807
185	0.5203463586
186	0.5201508295
187	0.5199930395
188	0.5198686411
189	0.5197260354
190	0.5196157692
191	0.5195050792
192	0.519360151
193	0.5192590679
194	0.5191384683
195	0.5190393322
196	0.518970951
197	0.5188453223
198	0.5187166851
199	0.5186300195
200	0.518547652
201	0.5184836525
202	0.5183485934
203	0.5181692933
204	0.518127051
205	0.5179534295
206	0.517883944
207	0.5177350535
208	0.5176209202
209	0.5175468794
210	0.5174570475
211	0.5171029503
212	0.5169829131
213	0.5168266835
214	0.5167273397
215	0.5166931912
216	0.5165437358
217	0.5163202279
218	0.5162159308
219	0.5161434576
220	0.5159614659
221	0.515888562
222	0.5158099112
223	0.5157211836
224	0.515553251
225	0.5154364609
226	0.5153821231
227	0.515262017
228	0.5151676591
229	0.5150080614
230	0.5149357966
231	0.5148056191
232	0.5147599073
233	0.5146319913
234	0.5143811884
235	0.5142267585
236	0.5141161627
237	0.5140341403
238	0.5139054647
239	0.5138699978
240	0.513755311
241	0.5136801193
242	0.5135530568
243	0.5134633177
244	0.5133932015
245	0.5133093678
246	0.513118702
247	0.5129896095
248	0.5128869536
249	0.5128422632
250	0.5127716934
251	0.5127219045
252	0.5125648226
253	0.5124664224
254	0.5123993024
255	0.5123097992
256	0.5122368466
257	0.5121400447
258	0.5120801571
259	0.5119643109
260	0.5118304216
261	0.5115964627
262	0.5114380728
263	0.5112933704
264	0.5110895711
265	0.5109670165
266	0.5108005448
267	0.5105821877
268	0.5104609899
269	0.5103238603
270	0.5102730741
271	0.5101419916
272	0.5099437821
273	0.509792411
274	0.5097443713
275	0.5095376096
276	0.5093710186
277	0.5092631553
278	0.5092010355
279	0.5089623804
280	0.5089024855
281	0.5086611968
282	0.5085667674
283	0.5084343686
284	0.5082957988
285	0.5082612559
286	0.5081813476
287	0.5081206471
288	0.5080421463
289	0.5079124381
290	0.507844164
291	0.5078053644
292	0.5075914601
293	0.5074675208
294	0.5073593068
295	0.5071656415
296	0.5070320239
297	0.5068333767
298	0.5067685716
299	0.5066400582
300	0.5064586441
301	0.5063481194
302	0.5062175514
303	0.5060814368
304	0.505935215
305	0.5058452139
306	0.5057515712
307	0.5056110621
308	0.5055519317
309	0.5054384176
310	0.5053066061
311	0.505247517
312	0.5051904684
