iter	Logloss
0	0.6669837248
1	0.6469621774
2	0.6296269207
3	0.6178519334
4	0.6090780177
5	0.6013785675
6	0.5950853501
7	0.5897519618
8	0.5847151929
9	0.5811986906
10	0.57768649
11	0.5756918488
12	0.5734080668
13	0.5715602989
14	0.570344465
15	0.5691876516
16	0.5682871889
17	0.5672378562
18	0.5661171007
19	0.5652791484
20	0.5645087317
21	0.5640355944
22	0.5631785256
23	0.5624256706
24	0.5619005177
25	0.560538905
26	0.5600107974
27	0.5592001279
28	0.5587645912
29	0.558460518
30	0.55824234
31	0.5579385325
32	0.5576568832
33	0.5568595919
34	0.5558599003
35	0.5552600475
36	0.5548559243
37	0.554530123
38	0.5542966939
39	0.5540160717
40	0.553720192
41	0.5535346098
42	0.5533435752
43	0.5531429044
44	0.5529807799
45	0.5527061092
46	0.5523505908
47	0.5522216777
48	0.5519576069
49	0.5518124703
50	0.5515236258
51	0.5513487424
52	0.550995807
53	0.5506981823
54	0.5504981527
55	0.5503792697
56	0.549886183
57	0.5497210658
58	0.5495835351
59	0.549480439
60	0.5493112768
61	0.5491545045
62	0.5488546142
63	0.5487745541
64	0.5485933116
65	0.54858246
66	0.5485131995
67	0.5484064072
68	0.548146027
69	0.5478479134
70	0.5475519245
