iter	Logloss
0	0.6787377212
1	0.6653485842
2	0.6534893133
3	0.6439156086
4	0.6348953966
5	0.6262853099
6	0.6186973692
7	0.6114148451
8	0.605113313
9	0.599460435
10	0.5930781339
11	0.5893925618
12	0.5861109672
13	0.5823826237
14	0.5793496853
15	0.5760926547
16	0.5736143963
17	0.570948094
18	0.5683163898
19	0.5670259572
20	0.5652662912
21	0.5632428246
22	0.5616888199
23	0.5594982748
24	0.5579876141
25	0.5566821033
26	0.5555236325
27	0.5545452878
28	0.5539250546
29	0.553004058
30	0.5519312944
31	0.5506435436
32	0.5499997222
33	0.5492637975
34	0.548375666
35	0.5476890536
36	0.5472352549
37	0.5465094896
38	0.5460976535
39	0.5456857264
40	0.5451065119
41	0.5445934085
42	0.544207186
43	0.5437551522
44	0.5431606728
45	0.5427433108
46	0.541792502
47	0.5413917766
48	0.5410238351
49	0.5406525949
50	0.5403440097
51	0.5400953166
52	0.5398275362
53	0.5395836045
54	0.5393381882
55	0.5390657103
56	0.538362894
57	0.5381773255
58	0.537829226
59	0.537622766
60	0.5373348118
61	0.5371206652
62	0.5369403324
63	0.5366168092
64	0.5363668847
65	0.5360014898
66	0.5358233719
67	0.5355141328
68	0.535360751
69	0.5351063428
70	0.5347829892
71	0.5345816297
72	0.5342931519
73	0.5340401399
74	0.5338195334
75	0.5336003181
76	0.5333689302
77	0.5330852015
78	0.532962438
79	0.532771179
80	0.5325962296
81	0.5324150144
82	0.5323371509
83	0.5321245038
84	0.5320213659
85	0.5318747488
86	0.5316851858
87	0.5314396392
88	0.531300389
89	0.5311827827
90	0.5310377953
91	0.5307909876
92	0.5306063237
93	0.5302968462
94	0.5301620993
95	0.5300274877
96	0.5297794018
97	0.5294853957
98	0.5291975841
99	0.5290770231
100	0.5288399348
101	0.5287550018
102	0.5284876073
103	0.528330875
104	0.5281964527
105	0.5280864026
106	0.5279521351
107	0.5278042201
108	0.5277156785
109	0.5276201731
110	0.5275488262
111	0.5274168545
112	0.5273228412
113	0.5272288254
114	0.5270451497
115	0.5269240503
116	0.5267837383
117	0.5266950911
118	0.5264559576
119	0.5263765431
120	0.526299127
121	0.5262287338
122	0.526163714
123	0.5260385514
124	0.5258825123
125	0.5258311892
126	0.5257459661
127	0.5256026454
128	0.525488296
129	0.5253698293
130	0.5251272914
131	0.5250851493
132	0.5249989479
133	0.5249377972
134	0.5244466621
135	0.5242295707
136	0.5240477114
137	0.5237582824
138	0.5235544795
139	0.5233648576
140	0.5232651783
141	0.5230786216
142	0.52301914
143	0.5229139963
144	0.5228699492
145	0.5228415309
146	0.5227178874
147	0.5226582952
148	0.5222968136
149	0.5222184536
150	0.5221471386
151	0.5220666819
152	0.5220020775
153	0.52187544
154	0.5218029869
155	0.5217402359
156	0.5216344187
157	0.5215279378
158	0.5214784976
159	0.5213576343
160	0.5213042144
161	0.5211927607
162	0.521050315
163	0.5209782109
164	0.520889367
165	0.520741044
166	0.5206197504
167	0.520505878
168	0.5204673666
169	0.5203767356
170	0.5201641425
171	0.520007838
172	0.5199631542
173	0.5198903447
174	0.5196781424
175	0.5195845912
176	0.5195218501
177	0.5192765345
178	0.519203081
179	0.5191141092
180	0.519038023
181	0.5188973619
182	0.5188142676
183	0.5186907445
184	0.518551401
185	0.5184502075
186	0.5183145512
187	0.518235262
188	0.5181524405
189	0.5180601995
190	0.5179665451
191	0.5179056082
192	0.517753571
193	0.5176872975
194	0.5175785109
195	0.5174971201
196	0.5173995597
197	0.5173239847
198	0.5171803395
199	0.5170946666
